municipio;codEstacao;uf;nomeEstacao;latitude;longitude;datahora;valorMedida
BALIZA;520310401A;GO;Setor Central;-16,196;-52,546;06/03/2015 19:00:00;0,0
BALIZA;520310401A;GO;Setor Central;-16,196;-52,546;06/03/2015 20:00:00;0,0
BALIZA;520310401A;GO;Setor Central;-16,196;-52,546;06/03/2015 21:00:00;0,0
BALIZA;520310401A;GO;Setor Central;-16,196;-52,546;06/03/2015 22:00:00;0,0
BALIZA;520310401A;GO;Setor Central;-16,196;-52,546;06/03/2015 23:00:00;0,0
BALIZA;520310401A;GO;Setor Central;-16,196;-52,546;07/03/2015 00:00:00;0,0
BALIZA;520310401A;GO;Setor Central;-16,196;-52,546;07/03/2015 01:00:00;0,0
BALIZA;520310401A;GO;Setor Central;-16,196;-52,546;07/03/2015 02:00:00;0,0
BALIZA;520310401A;GO;Setor Central;-16,196;-52,546;07/03/2015 03:00:00;0,0
BALIZA;520310401A;GO;Setor Central;-16,196;-52,546;07/03/2015 04:00:00;0,0
BALIZA;520310401A;GO;Setor Central;-16,196;-52,546;07/03/2015 05:00:00;0,0
BALIZA;520310401A;GO;Setor Central;-16,196;-52,546;07/03/2015 06:00:00;0,0
BALIZA;520310401A;GO;Setor Central;-16,196;-52,546;07/03/2015 07:00:00;0,0
BALIZA;520310401A;GO;Setor Central;-16,196;-52,546;07/03/2015 08:00:00;0,0
BALIZA;520310401A;GO;Setor Central;-16,196;-52,546;07/03/2015 09:00:00;0,0
BALIZA;520310401A;GO;Setor Central;-16,196;-52,546;07/03/2015 10:00:00;0,0
BALIZA;520310401A;GO;Setor Central;-16,196;-52,546;07/03/2015 11:00:00;0,0
BALIZA;520310401A;GO;Setor Central;-16,196;-52,546;07/03/2015 12:00:00;0,0
BALIZA;520310401A;GO;Setor Central;-16,196;-52,546;07/03/2015 13:00:00;0,0
BALIZA;520310401A;GO;Setor Central;-16,196;-52,546;07/03/2015 14:00:00;0,0
BALIZA;520310401A;GO;Setor Central;-16,196;-52,546;07/03/2015 15:00:00;0,0
BALIZA;520310401A;GO;Setor Central;-16,196;-52,546;07/03/2015 16:00:00;0,0
BALIZA;520310401A;GO;Setor Central;-16,196;-52,546;07/03/2015 17:00:00;0,0
BALIZA;520310401A;GO;Setor Central;-16,196;-52,546;07/03/2015 18:00:00;0,0
BALIZA;520310401A;GO;Setor Central;-16,196;-52,546;07/03/2015 19:00:00;0,0
BALIZA;520310401A;GO;Setor Central;-16,196;-52,546;07/03/2015 20:00:00;0,0
BALIZA;520310401A;GO;Setor Central;-16,196;-52,546;07/03/2015 21:10:00;0,4
BALIZA;520310401A;GO;Setor Central;-16,196;-52,546;07/03/2015 20:10:00;0,0
BALIZA;520310401A;GO;Setor Central;-16,196;-52,546;07/03/2015 20:20:00;0,0
BALIZA;520310401A;GO;Setor Central;-16,196;-52,546;07/03/2015 20:30:00;0,0
BALIZA;520310401A;GO;Setor Central;-16,196;-52,546;07/03/2015 20:40:00;0,0
BALIZA;520310401A;GO;Setor Central;-16,196;-52,546;07/03/2015 20:50:00;0,0
BALIZA;520310401A;GO;Setor Central;-16,196;-52,546;07/03/2015 21:00:00;0,0
BALIZA;520310401A;GO;Setor Central;-16,196;-52,546;07/03/2015 21:20:00;0,0
BALIZA;520310401A;GO;Setor Central;-16,196;-52,546;07/03/2015 22:00:00;0,0
BALIZA;520310401A;GO;Setor Central;-16,196;-52,546;07/03/2015 23:00:00;9,4
BALIZA;520310401A;GO;Setor Central;-16,196;-52,546;07/03/2015 22:50:00;0,6000000000000001
BALIZA;520310401A;GO;Setor Central;-16,196;-52,546;07/03/2015 22:10:00;0,0
BALIZA;520310401A;GO;Setor Central;-16,196;-52,546;07/03/2015 22:20:00;0,0
BALIZA;520310401A;GO;Setor Central;-16,196;-52,546;07/03/2015 22:30:00;0,0
BALIZA;520310401A;GO;Setor Central;-16,196;-52,546;07/03/2015 22:40:00;0,0
BALIZA;520310401A;GO;Setor Central;-16,196;-52,546;07/03/2015 23:10:00;3,4000000000000004
